condition,replicate,method,level,parameter,n,rmse,bias,pearson,spearman,ceiling_rate,interval_coverage,true,probability_positive,mean,median,ci_low,ci_high
positive,4,hierarchical,population,friend_probability_change_25_to_75,,,0.0958292990334689,,,,0.0,0.1128548650442562,,0.2086841640777252,0.2085252915986827,0.1138678622241645,0.306228986110272
negative,0,hierarchical,participant,alpha,111.0,0.1174671446553548,0.0178997788074266,0.5269563795767924,0.5345823095823096,,0.8198198198198198,,,,,,
negative,0,MLE_theta10,participant,alpha,111.0,0.2517601715432649,0.0658514222969131,0.3713873710351835,0.4466169389729756,,,,,,,,
negative,0,hierarchical,participant,kappa,111.0,0.1639592238001094,-0.0407075597694842,0.7015637340687692,0.6136012636012635,,0.918918918918919,,,,,,
negative,0,MLE_theta10,participant,kappa,111.0,0.2522973424136702,0.0487856514778743,0.6113285633443666,0.597972972972973,,,,,,,,
negative,0,hierarchical,participant,theta,111.0,0.6540692520967913,0.1262670314058441,0.5608367662211996,0.5965689715689715,0.0,0.927927927927928,,,,,,
negative,0,MLE_theta10,participant,theta,111.0,2.568943927628425,0.9261351764629706,0.4688048674079048,0.5041856921965239,0.072072072072072,,,,,,,
negative,0,hierarchical,participant,friend_value_probability_effect,111.0,0.0938615294139685,-0.0118521195803447,0.6679102382424766,0.6276061776061775,,0.90990990990991,,,,,,
negative,0,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1261460285534096,0.0308466158055748,0.6518650457955153,0.6144030908516152,,,,,,,,
negative,0,hierarchical,population,mu_alpha,,,0.1385772891031624,,,,1.0,-1.0,0.0,-0.8614227108968375,-0.85989390465,-1.099160484325,-0.6343982022575
negative,0,hierarchical,population,mu_kappa,,,-0.1346595973273747,,,,1.0,-1.2,0.0,-1.3346595973273747,-1.33010925,-1.54776674885,-1.147852496375
negative,0,hierarchical,population,mu_theta,,,0.19645839213505,,,,1.0,1.0,1.0,1.19645839213505,1.187355786,0.83070907211,1.629150207975
negative,0,hierarchical,population,tau_alpha,,,-0.2837153770604225,,,,1.0,0.65,1.0,0.3662846229395775,0.3716802091,0.0226112862675,0.73743299156
negative,0,hierarchical,population,tau_kappa,,,-0.0615122791250499,,,,1.0,0.65,1.0,0.58848772087495,0.58369331455,0.4265156252075,0.7701587530875
negative,0,hierarchical,population,tau_theta,,,0.1393741999954749,,,,1.0,1.0,1.0,1.139374199995475,1.1297491275,0.80510707789,1.535049861875
negative,0,hierarchical,population,beta_alpha,,,-0.0191535407199217,,,,1.0,0.0,0.42225,-0.0191535407199217,-0.0181392331,-0.21294805738,0.1696351251824998
negative,0,hierarchical,population,beta_kappa,,,0.0429895247019465,,,,1.0,0.0,0.707,0.0429895247019465,0.04358651236,-0.12268887933,0.2018240858299998
negative,0,hierarchical,population,beta_theta,,,0.0276498235113433,,,,1.0,-0.35,0.023,-0.3223501764886566,-0.32198072015,-0.6377701344275,-0.0070856052928
negative,0,hierarchical,population,friend_probability_change_25_to_75,,,0.0404044300789131,,,,1.0,-0.1106687828682809,,-0.0702643527893677,-0.0714584119418311,-0.1561872830777123,0.0217973561491493
negative,1,hierarchical,participant,alpha,111.0,0.1105836347778372,-0.0007090132494612,0.4323854684511806,0.4216303966303966,,0.8738738738738738,,,,,,
negative,1,MLE_theta10,participant,alpha,111.0,0.2228442592552159,0.0287291054081454,0.3163549808304499,0.3706637074860228,,,,,,,,
negative,1,hierarchical,participant,kappa,111.0,0.1244046848034885,0.0013796249539271,0.7424510479184735,0.6858283608283607,,0.927927927927928,,,,,,
negative,1,MLE_theta10,participant,kappa,111.0,0.2310890169283115,0.0791933865062885,0.6722605388098172,0.6399087399087399,,,,,,,,
negative,1,hierarchical,participant,theta,111.0,0.5944467173147798,0.0229412153782506,0.6675822268187591,0.6958230958230958,0.0,0.945945945945946,,,,,,
negative,1,MLE_theta10,participant,theta,111.0,2.670410253083822,0.9263178671773676,0.5113264996510658,0.659319759005749,0.081081081081081,,,,,,,
negative,1,hierarchical,participant,friend_value_probability_effect,111.0,0.0838614285318748,0.0042588147196066,0.6688814292899545,0.6691031941031941,,0.927927927927928,,,,,,
negative,1,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1171781685153236,0.0323793568990579,0.6435582958743179,0.6373831781836348,,,,,,,,
negative,1,hierarchical,population,mu_alpha,,,0.0170503200683874,,,,1.0,-1.0,0.0,-0.9829496799316124,-0.98221574715,-1.2155281225,-0.7602433090550001
negative,1,hierarchical,population,mu_kappa,,,-0.0325920924307874,,,,1.0,-1.2,0.0,-1.2325920924307874,-1.228368361,-1.412008592475,-1.0770124744500005
negative,1,hierarchical,population,mu_theta,,,0.0210377578369,,,,1.0,1.0,1.0,1.0210377578369,1.015026482,0.672502260165,1.391243267
negative,1,hierarchical,population,tau_alpha,,,-0.1853448084513712,,,,1.0,0.65,1.0,0.4646551915486288,0.4611251534,0.2210756687724999,0.7260394626174999
negative,1,hierarchical,population,tau_kappa,,,-0.1878292441840625,,,,0.0,0.65,1.0,0.4621707558159375,0.46008280775,0.30509413664,0.6335044834199999
negative,1,hierarchical,population,tau_theta,,,0.1766952752577624,,,,1.0,1.0,1.0,1.1766952752577624,1.166923095,0.818425215695,1.5914465442499997
negative,1,hierarchical,population,beta_alpha,,,0.0379014494926588,,,,1.0,0.0,0.6525,0.0379014494926588,0.037681465095,-0.1608222930874999,0.2374115606425
negative,1,hierarchical,population,beta_kappa,,,-0.0659921972349328,,,,1.0,0.0,0.1945,-0.0659921972349328,-0.065156597715,-0.2190357857175,0.0801000321149999
negative,1,hierarchical,population,beta_theta,,,0.185972084385162,,,,1.0,-0.35,0.1505,-0.1640279156148379,-0.1618893437999999,-0.478836201935,0.1476090981574994
negative,1,hierarchical,population,friend_probability_change_25_to_75,,,0.0241441770922823,,,,1.0,-0.1106687828682809,,-0.0865246057759985,-0.087415884573084,-0.1687082883949567,-0.0020983314710017
negative,2,hierarchical,participant,alpha,111.0,0.1085103013346091,0.0143490469647939,0.5745690653077599,0.512083187083187,,0.963963963963964,,,,,,
negative,2,MLE_theta10,participant,alpha,111.0,0.2881493981344347,0.0687326823539444,0.2752332701855938,0.3176697178608487,,,,,,,,
negative,2,hierarchical,participant,kappa,111.0,0.1537202205249273,-0.0103923924927837,0.7766268709825287,0.7158037908037906,,0.972972972972973,,,,,,
negative,2,MLE_theta10,participant,kappa,111.0,0.2261944448207908,0.0341489164745408,0.7469180858866715,0.6504826254826255,,,,,,,,
negative,2,hierarchical,participant,theta,111.0,0.5698081877366754,-0.0566782524765824,0.691280538377625,0.7223850473850474,0.0,0.954954954954955,,,,,,
negative,2,MLE_theta10,participant,theta,111.0,2.995596506096624,1.0613338502195353,0.4295826334519964,0.5550937077152599,0.1081081081081081,,,,,,,
negative,2,hierarchical,participant,friend_value_probability_effect,111.0,0.0746785083265257,-0.013803934366065,0.7707117296598837,0.7501667251667251,,0.954954954954955,,,,,,
negative,2,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1075072394486029,0.0123607693455811,0.7134834986021095,0.6968803481764073,,,,,,,,
negative,2,hierarchical,population,mu_alpha,,,0.0989266466832874,,,,1.0,-1.0,0.0,-0.9010733533167126,-0.9031719557,-1.166719090375,-0.6247648463025002
negative,2,hierarchical,population,mu_kappa,,,-0.0699537571477626,,,,1.0,-1.2,0.0,-1.2699537571477626,-1.265191493,-1.476706399025,-1.0859257236250002
negative,2,hierarchical,population,mu_theta,,,-0.076747786733875,,,,1.0,1.0,1.0,0.9232522132661248,0.91698321535,0.5851326630125001,1.3069809322749997
negative,2,hierarchical,population,tau_alpha,,,0.014965965378625,,,,1.0,0.65,1.0,0.6649659653786251,0.65867317955,0.43835378383,0.924657041715
negative,2,hierarchical,population,tau_kappa,,,0.010533325262525,,,,1.0,0.65,1.0,0.6605333252625251,0.6568068338499999,0.505741426315,0.8347123955600001
negative,2,hierarchical,population,tau_theta,,,0.0037142939421626,,,,1.0,1.0,1.0,1.0037142939421626,0.9946158214,0.6845134623075,1.3609423699499998
negative,2,hierarchical,population,beta_alpha,,,0.0552040841328033,,,,1.0,0.0,0.6815,0.0552040841328033,0.05514849842,-0.1732652903024999,0.2849534361749998
negative,2,hierarchical,population,beta_kappa,,,-0.1036582142770065,,,,1.0,0.0,0.122,-0.1036582142770065,-0.1022827349,-0.28240510253,0.0692103492294999
negative,2,hierarchical,population,beta_theta,,,0.0098501351895328,,,,1.0,-0.35,0.01225,-0.3401498648104671,-0.33802920435,-0.6393514547975,-0.0417452153575
negative,2,hierarchical,population,friend_probability_change_25_to_75,,,-0.0356993655238145,,,,1.0,-0.1106687828682809,,-0.1463681483920954,-0.1473649696134189,-0.2248633689557841,-0.0656676505600907
negative,3,hierarchical,participant,alpha,111.0,0.1233268982097835,0.0388085923017409,0.5116100229017644,0.5032555282555282,,0.972972972972973,,,,,,
negative,3,MLE_theta10,participant,alpha,111.0,0.2701703029131649,0.0712123125543672,0.3488923966769462,0.3875181223035401,,,,,,,,
negative,3,hierarchical,participant,kappa,111.0,0.1719825152284691,-0.0040523854128419,0.8539424635296097,0.699087399087399,,0.972972972972973,,,,,,
negative,3,MLE_theta10,participant,kappa,111.0,0.3364653147850985,0.0722342175190521,0.8385437164874185,0.6282467532467533,,,,,,,,
negative,3,hierarchical,participant,theta,111.0,0.512070330448194,-0.0061113889639966,0.7089293536303612,0.7139434889434889,0.0,0.963963963963964,,,,,,
negative,3,MLE_theta10,participant,theta,111.0,2.6798368683508107,0.7792486846194095,0.3460042161663654,0.5888926366506944,0.09009009009009,,,,,,,
negative,3,hierarchical,participant,friend_value_probability_effect,111.0,0.0860777298002701,-0.0092389668770665,0.7992213758184171,0.7909705159705159,,0.954954954954955,,,,,,
negative,3,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1229845471164826,0.0289936005722147,0.7469647224421138,0.7360257212009885,,,,,,,,
negative,3,hierarchical,population,mu_alpha,,,0.1246137120674625,,,,1.0,-1.0,0.0,-0.8753862879325375,-0.87503007015,-1.146867365675,-0.5899704704425003
negative,3,hierarchical,population,mu_kappa,,,0.0367111286822126,,,,1.0,-1.2,0.0,-1.1632888713177874,-1.159819919,-1.371308932625,-0.9751283122275
negative,3,hierarchical,population,mu_theta,,,-0.126924932139,,,,1.0,1.0,1.0,0.873075067861,0.8687882728,0.5392399043975,1.230069019125
negative,3,hierarchical,population,tau_alpha,,,0.0949507704078999,,,,1.0,0.65,1.0,0.7449507704078999,0.7383799772499999,0.50175558705,1.0264195520999997
negative,3,hierarchical,population,tau_kappa,,,0.0674379889643125,,,,1.0,0.65,1.0,0.7174379889643125,0.7148970284,0.55444720079,0.9009236945775
negative,3,hierarchical,population,tau_theta,,,0.01691822082145,,,,1.0,1.0,1.0,1.01691822082145,1.008226009,0.72981931738,1.3670855226999998
negative,3,hierarchical,population,beta_alpha,,,0.0416898914570582,,,,1.0,0.0,0.63875,0.0416898914570582,0.041000316895,-0.1887134278374999,0.274287153365
negative,3,hierarchical,population,beta_kappa,,,-0.0209168211743392,,,,1.0,0.0,0.409375,-0.0209168211743392,-0.01989090274,-0.1977850938075,0.1490360661274999
negative,3,hierarchical,population,beta_theta,,,-0.0989200017992742,,,,1.0,-0.35,0.00125,-0.4489200017992742,-0.443901807,-0.752384516515,-0.1660931368300001
negative,3,hierarchical,population,friend_probability_change_25_to_75,,,-0.0378630893316417,,,,1.0,-0.1106687828682809,,-0.1485318721999227,-0.1496467493003242,-0.2437150542949386,-0.0511815871078764
negative,4,hierarchical,participant,alpha,111.0,0.0998706124143109,-0.0073341720894703,0.6625971503859058,0.5484380484380483,,0.990990990990991,,,,,,
negative,4,MLE_theta10,participant,alpha,111.0,0.3027736608614184,0.0791283788708976,0.2558976511388113,0.2803435956282383,,,,,,,,
negative,4,hierarchical,participant,kappa,111.0,0.1507288188453207,-0.0046781317813255,0.849119705706072,0.7597753597753598,,0.90990990990991,,,,,,
negative,4,MLE_theta10,participant,kappa,111.0,0.2484807481702451,0.055841310198082,0.7297858472135725,0.6075640575640575,,,,,,,,
negative,4,hierarchical,participant,theta,111.0,0.6206974723129575,-0.0378399997513615,0.6106643984389253,0.6331695331695331,0.0,0.945945945945946,,,,,,
negative,4,MLE_theta10,participant,theta,111.0,2.5417838936283483,0.8414809322917113,0.4472507592961234,0.5388852569430119,0.072072072072072,,,,,,,
negative,4,hierarchical,participant,friend_value_probability_effect,111.0,0.0808166008987929,0.0088592850660066,0.8066095642595758,0.6932607932607933,,0.954954954954955,,,,,,
negative,4,MLE_theta10,participant,friend_value_probability_effect,111.0,0.1233118489280025,0.0418955233399419,0.7464091816276244,0.6606550521141653,,,,,,,,
negative,4,hierarchical,population,mu_alpha,,,-0.0533467666833749,,,,1.0,-1.0,0.0,-1.053346766683375,-1.0526166935,-1.361542354575,-0.7456814767575
negative,4,hierarchical,population,mu_kappa,,,0.0393187234329124,,,,1.0,-1.2,0.0,-1.1606812765670875,-1.15584351,-1.3619650841250002,-0.9872105239475
negative,4,hierarchical,population,mu_theta,,,-0.097107963642575,,,,1.0,1.0,1.0,0.902892036357425,0.8970977335,0.5559441394775,1.2739145917
negative,4,hierarchical,population,tau_alpha,,,0.1672920208846499,,,,1.0,0.65,1.0,0.8172920208846499,0.8103350891500001,0.55165148848,1.1237606499
negative,4,hierarchical,population,tau_kappa,,,-0.05036551825245,,,,1.0,0.65,1.0,0.59963448174755,0.59634144645,0.422602032615,0.79951563842
negative,4,hierarchical,population,tau_theta,,,0.0836313543007249,,,,1.0,1.0,1.0,1.083631354300725,1.0713033645,0.7635405358125,1.4763993427749995
negative,4,hierarchical,population,beta_alpha,,,0.0318745529310291,,,,1.0,0.0,0.599125,0.0318745529310291,0.031387370575,-0.2100709826675,0.2719808982625
negative,4,hierarchical,population,beta_kappa,,,0.0239421635537173,,,,1.0,0.0,0.62625,0.0239421635537173,0.025885244965,-0.137397455395,0.1818132136699999
negative,4,hierarchical,population,beta_theta,,,-0.0002013012112374,,,,1.0,-0.35,0.01125,-0.3502013012112374,-0.34936614215,-0.6597272276225,-0.05526302033775
negative,4,hierarchical,population,friend_probability_change_25_to_75,,,0.012358717854331,,,,1.0,-0.1106687828682809,,-0.0983100650139498,-0.1002505373559851,-0.1990558654993216,0.0078689727168437
